title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
Studio Apartment Near Murree Road For Sale,48 Lakh,"Data Ganj Bakhsh Road, Rawalpindi",Rawalpindi,307 sqft,1,1,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/rawalpindi_data_ganj_bakhsh_road_studio_apartment_near_murree_road_for_sale-53397718-12378-1.html,2026-03-30T16:20:25.414566
Furnish ONE Bedroom Apartment SALE Bahria Heights 1 Ext,1.27 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,814 sqft,1,2,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_furnish_one_bedroom_apartment_sale_bahria_heights_1_ext-53599339-12199-1.html,2026-03-30T16:20:25.428919
Beautiful Flat For Sale In Awami Villas 2,65 Lakh,"Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8",Rawalpindi,795 sqft,2,1,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_2_beautiful_flat_for_sale_in_awami_villas_2-53612134-8207-1.html,2026-03-30T16:20:25.443608
Executive Block First Floor Luxury Renovated Apartment For Sale,70 Lakh,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,795 sqft,2,1,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_3_executive_block_first_floor_luxury_renovated_apartment_for_sale-53781635-8224-1.html,2026-03-30T16:20:25.458306
Brand New ONE BED APARTMENT IN MINARA RESIDENCE TOWER 3,70 Lakh,"GT Road, Rawalpindi",Rawalpindi,950 sqft,1,1,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/rawalpindi_gt_road_brand_new_one_bed_apartment_in_minara_residence_tower_3-53918050-1118-1.html,2026-03-30T16:20:25.472969
Studio Apartment SALE Prime Location,30 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,400 sqft,,1,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_studio_apartment_sale_prime_location-53513788-8974-1.html,2026-03-30T16:20:25.486384
2 Bed Fully Furnished Corner Apartment Heat Proof For sale In Bahria Heights 7,2.25 Crore,"Bahria Heights 7, Bahria Town Rawalpindi",Rawalpindi,"1,200 sqft",2,3,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_7_2_bed_fully_furnished_corner_apartment_heat_proof_for_sale_in_bahria_heights_7-52722360-8897-1.html,2026-03-30T16:20:25.501593
2 Bed Fully Furnished Corner Apartment Heatproof For sale In Bahria Heights 7.,2.25 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,200 sqft",2,3,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_fully_furnished_corner_apartment_heatproof_for_sale_in_bahria_heights_7-52722382-3047-1.html,2026-03-30T16:20:25.516605
Furnished Apartment Available For Sale In Bahria Heights 7.,1.35 Crore,"Bahria Heights, Bahria Town Rawalpindi",Rawalpindi,860 sqft,1,2,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_furnished_apartment_available_for_sale_in_bahria_heights_7-53160841-8506-1.html,2026-03-30T16:20:25.531629
Furnished Apartment Available,1.35 Crore,"Bahria Heights 7, Bahria Town Rawalpindi",Rawalpindi,860 sqft,1,2,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_7_furnished_apartment_available-53085231-8897-1.html,2026-03-30T16:20:25.546606
One Bed Apartment Is Available For Sale Bahria Town Phase 8 Rawalpindi,55 Lakh,"Bahria Business District, Bahria Town Phase 8",Rawalpindi,525 sqft,1,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_business_district_one_bed_apartment_is_available_for_sale_bahria_town_phase_8_rawalpindi-48442675-9033-1.html,2026-03-30T16:20:25.563849
2 Bed Flat In Phase 7 Bahria Town,48 Lakh,"Bahria Square Commercial, Bahria Town Phase 7",Rawalpindi,680 sqft,2,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_square_commercial_2_bed_flat_in_phase_7_bahria_town-50954122-14537-1.html,2026-03-30T16:20:25.578826
Askari 13 Flat For Sale,3.75 Crore,"Askari 13, Rawalpindi",Rawalpindi,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_13_askari_13_flat_for_sale-47453112-1515-1.html,2026-03-30T16:20:25.593198
Askari 13 Flat For Sale,3.85 Crore,"Askari 13, Rawalpindi",Rawalpindi,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_13_askari_13_flat_for_sale-47453152-1515-1.html,2026-03-30T16:20:25.607905
Studio Apartments Is Available For Sale On Main Gt Road Near Bahria Town Phase 7 Rawalpindi,22 Lakh,"GT Road, Rawalpindi",Rawalpindi,344 sqft,,2,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/rawalpindi_gt_road_studio_apartments_is_available_for_sale_on_main_gt_road_near_bahria_town_phase_7_rawalpindi-53738678-1118-1.html,2026-03-30T16:20:28.654738
Flat For Sale In Bahria Town Rawalpindi Fully Furnished,70 Lakh,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,700 sqft,2,1,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_flat_for_sale_in_bahria_town_rawalpindi_fully_furnished-53834266-3047-1.html,2026-03-30T16:20:28.689629
Flat Is Up For Sale In An Ideal Location In Bahria Phase 4,1.06 Crore,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,980 sqft,3,3,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_flat_is_up_for_sale_in_an_ideal_location_in_bahria_phase_4-52024599-3041-1.html,2026-03-30T16:20:28.705865
Two Bedroom Apartment For Sale In Bahria Town Phase 4 Civic Center 1037 Sq Ft,90 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,"1,037 sqft",2,2,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_two_bedroom_apartment_for_sale_in_bahria_town_phase_4_civic_center_1037_sq_ft-53712907-8974-1.html,2026-03-30T16:20:28.721234
800 Sq Ft Family Flat Ava For Sale At C Block Satellite Tow N Rawalpindi,1.1 Crore,"Satellite Town, Rawalpindi",Rawalpindi,800 sqft,2,2,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/rawalpindi_satellite_town_800_sq_ft_family_flat_ava_for_sale_at_c_block_satellite_tow_n_rawalpindi-53885679-433-1.html,2026-03-30T16:20:28.738702
Ground Floor Family Apartment For Sale,55 Lakh,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,795 sqft,2,1,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_3_ground_floor_family_apartment_for_sale-53830929-8224-1.html,2026-03-30T16:20:28.754210
1 Bed Luxury Apartment For Sale In Domus Heights,1.4 Crore,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,780 sqft,1,1,Flat,Added: 2 weeks ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_1_bed_luxury_apartment_for_sale_in_domus_heights-53620537-3067-1.html,2026-03-30T16:20:28.768484
Bahria Heights 1 Ext Furnish ONE Bed Sale,1.27 Crore,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,814 sqft,1,2,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_bahria_heights_1_ext_furnish_one_bed_sale-53869287-8974-1.html,2026-03-30T16:20:28.828191
Askari 14 Rawalpindi Club Road 3 Bedrooms With Lift 3 Bedrooms Flat Available For Sale,3.5 Crore,"Askari 14, Rawalpindi",Rawalpindi,"2,250 sqft",3,4,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14_rawalpindi_club_road_3_bedrooms_with_lift_3_bedrooms_flat_available_for_sale-50900178-1504-1.html,2026-03-30T16:20:28.890407
Askari 14 Prime Location 3 Bed Apartment At Very Low Price For Sale,3.35 Crore,"Askari 14, Rawalpindi",Rawalpindi,"2,450 sqft",3,3,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14_prime_location_3_bed_apartment_at_very_low_price_for_sale-53931456-1504-1.html,2026-03-30T16:20:28.905449
"WILLOWBY , LALKURTI 3BED APARTMENT, PARTIALLY RENOVATED. AVAILABLE FOR SALE",3.9 Crore,"Lalkurti, Rawalpindi",Rawalpindi,"2,250 sqft",3,3,Flat,Added: 3 weeks ago,https://www.zameen.com/Property/rawalpindi_lalkurti_willowby_lalkurti_3bed_apartment_partially_renovated_available_for_sale-53775025-720-1.html,2026-03-30T16:20:28.924352
Askari Apartment for sale Fully Renovated,3.25 Crore,"Askari 3, Rawalpindi",Rawalpindi,"2,420 sqft",3,3,Flat,Added: 4 weeks ago,https://www.zameen.com/Property/rawalpindi_askari_3_askari_apartment_for_sale_fully_renovated-53743753-8156-1.html,2026-03-30T16:20:28.941622
Bahria Town Civic Centre 1 Bedroom New Lavish Furnished For Sale Available,85 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,565 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_bahria_town_civic_centre_1_bedroom_new_lavish_furnished_for_sale_available-50276028-8974-1.html,2026-03-30T16:20:28.956023
2 Bedrooms Apartment With Servant Quarter For Sale In River Loft Bahria Town Phase 7 Rawalpindi/Islamabad,2.75 Crore,"River Loft, Bahria Town Rawalpindi",Rawalpindi,"1,800 sqft",2,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_river_loft_2_bedrooms_apartment_with_servant_quarter_for_sale_in_river_loft_bahria_town_phase_7_rawalpindi_islamabad-53388327-16870-1.html,2026-03-30T16:20:28.970965
One Bed Flat For Sale In River Loft Bahria Town Phase 7 Rawalpindi/Islamabad,1.65 Crore,"River Loft, Bahria Town Rawalpindi",Rawalpindi,"1,100 sqft",1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_river_loft_one_bed_flat_for_sale_in_river_loft_bahria_town_phase_7_rawalpindi_islamabad-53388415-16870-1.html,2026-03-30T16:20:28.985656
Two Bedrooms Apartment For Sale River Hills Bahria Town Phase 7 Rawalpindi/Islamabad,1.3 Crore,"River Hills, Bahria Expressway",Rawalpindi,"1,100 sqft",2,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_expressway_river_hills_two_bedrooms_apartment_for_sale_river_hills_bahria_town_phase_7_rawalpindi_islamabad-53388453-11347-1.html,2026-03-30T16:20:29.000282
Askari 1 Flat Available For Sale Second Floor Best Location,2.9 Crore,"Askari 1, Rawalpindi",Rawalpindi,"2,400 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_1_askari_1_flat_available_for_sale_second_floor_best_location-49827915-9438-1.html,2026-03-30T16:20:29.015083
Askari 2 Fully Renovated ( Middle Floor ) First Floor Flat Available for Sale,3.65 Crore,"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,"2,400 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_askari_2_fully_renovated_middle_floor_first_floor_flat_available_for_sale-51085172-1312-1.html,2026-03-30T16:20:29.029960
Flat Is Available For sale In Hub Commercial,28 Lakh,"Hub Commercial, Bahria Town Phase 8 - Safari Valley",Rawalpindi,408 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_hub_commercial_flat_is_available_for_sale_in_hub_commercial-53796333-9034-1.html,2026-03-30T16:20:29.045135
Residential Apartments For Sale In River Courtyard Tower 2,3.19 Crore,"River Courtyard Tower 2, Bahria Intellectual Village",Rawalpindi,"1,792 sqft",2,2,Flat,Added: 20 months ago,,2026-03-30T16:20:29.058877
Very Good Location 3bed Rooms Apartments Available For Sale,3.4 Crore,"Askari 3, Rawalpindi",Rawalpindi,"2,250 sqft",3,3,Flat,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_askari_3_very_good_location_3bed_rooms_apartments_available_for_sale-53749830-8156-1.html,2026-03-30T16:20:29.073692
10 Marla Flat For Sale 1st Floor,3.5 Crore,"Askari 4, Rawalpindi",Rawalpindi,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_4_10_marla_flat_for_sale_1st_floor-52103644-9214-1.html,2026-03-30T16:20:29.089309
2 Bedroom Corner New Apartment Outclass View For Sale Bahria Heights 1,2.45 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"1,955 sqft",2,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_2_bedroom_corner_new_apartment_outclass_view_for_sale_bahria_heights_1-50938923-12199-1.html,2026-03-30T16:20:29.105558
Bahria Heights 1 Fully Furnished 1 bed Apartment For Sale,1.27 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,814 sqft,1,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_bahria_heights_1_fully_furnished_1_bed_apartment_for_sale-53796061-12199-1.html,2026-03-30T16:20:29.120400
TWO Bed Apartment SALE in Family Plaza,67 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,800 sqft,2,2,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_two_bed_apartment_sale_in_family_plaza-53658163-8974-1.html,2026-03-30T16:20:29.134700
2 Bed Luxury Apartment For Sale In Bahria Business District Phase 8,1.6 Crore,"Bahria Business District, Bahria Town Phase 8",Rawalpindi,"1,100 sqft",2,2,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_business_district_2_bed_luxury_apartment_for_sale_in_bahria_business_district_phase_8-53802762-9033-1.html,2026-03-30T16:20:31.977327
Flat Ava For Sale At Asghar Mall,65 Lakh,"Satellite Town, Rawalpindi",Rawalpindi,500 sqft,2,2,Flat,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_satellite_town_flat_ava_for_sale_at_asghar_mall-52673885-433-1.html,2026-03-30T16:20:31.992569
Brand New 2 Bedroom Luxury Apartment For Sale,1.25 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,920 sqft,2,2,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_brand_new_2_bedroom_luxury_apartment_for_sale-53981429-3048-1.html,2026-03-30T16:20:32.013680
Brand New 1 Bedroom Luxury Apartment For Sale,65 Lakh,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,570 sqft,1,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_brand_new_1_bedroom_luxury_apartment_for_sale-53981427-3048-1.html,2026-03-30T16:20:32.028485
Askari 14 Sec C Flat For Sale,3.65 Crore,"Askari 14, Rawalpindi",Rawalpindi,"2,700 sqft",4,5,Flat,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14_sec_c_flat_for_sale-53980913-1504-1.html,2026-03-30T16:20:32.042461
3 Bed Flat For Sale in Askari 13 Rawalpindi,3.95 Crore,"Askari 13, Rawalpindi",Rawalpindi,"2,700 sqft",3,4,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_13_3_bed_flat_for_sale_in_askari_13_rawalpindi-52291999-1515-1.html,2026-03-30T16:20:32.061724
1BHK Ultra Luxury Furnished For Sale In River Hills Bahria Town Phase 7 Rawalpindi/ Islamabad,1.25 Crore,"River Hills, Bahria Expressway",Rawalpindi,720 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_expressway_river_hills_1bhk_ultra_luxury_furnished_for_sale_in_river_hills_bahria_town_phase_7_rawalpindi_islamabad-53738007-11347-1.html,2026-03-30T16:20:32.076352
Invertor Price 1bed Room Apartment In Heights 2 Extension Phase6 Rawalpindi,1.3 Crore,"Bahria Heights, Bahria Town Rawalpindi",Rawalpindi,850 sqft,,,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_invertor_price_1bed_room_apartment_in_heights_2_extension_phase6_rawalpindi-53716031-8506-1.html,2026-03-30T16:20:32.127504
First Floor Apartment Available For Sale In Askari 1 Chaklala Scheme III,3.5 Crore,"Askari 1, Rawalpindi",Rawalpindi,"2,400 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_1_first_floor_apartment_available_for_sale_in_askari_1_chaklala_scheme_iii-51089474-9438-1.html,2026-03-30T16:20:32.147043
Prime Location Data Ganj Bakhsh Road 380 Square Feet Flat Up For sale,58 Lakh,"Data Ganj Bakhsh Road, Rawalpindi",Rawalpindi,380 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_data_ganj_bakhsh_road_prime_location_data_ganj_bakhsh_road_380_square_feet_flat_up_for_sale-53975057-12378-1.html,2026-03-30T16:20:32.207131
Bahria Spring North Comm 1-Bedroom Furnished Apartment For Sale At Investor'S Price.,45 Lakh,"Bahria Spring North, Bahria Town Phase 7",Rawalpindi,400 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_spring_north_bahria_spring_north_comm_1-bedroom_furnished_apartment_for_sale_at_investor_s_price-53736193-8322-1.html,2026-03-30T16:20:32.227552
Bahria Apartment For Sale 2- bedroom attached bathroom living room and a kitchen at Investor's price.,38 Lakh,"Hub Commercial, Bahria Town Phase 8 - Safari Valley",Rawalpindi,650 sqft,2,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_hub_commercial_bahria_apartment_for_sale_2-_bedroom_attached_bathroom_living_room_and_a_kitchen_at_investor_s_price-53632866-9034-1.html,2026-03-30T16:20:32.242941
Askari 1 Chaklala Scheme III Best Location Flat Available For Sale,3 Crore,"Askari 1, Rawalpindi",Rawalpindi,"2,400 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_1_askari_1_chaklala_scheme_iii_best_location_flat_available_for_sale-50915335-9438-1.html,2026-03-30T16:20:32.258048
Fully Tiled Flat Available For Sale In Askari 3 Near Mosque,3.35 Crore,"Askari 3, Rawalpindi",Rawalpindi,"2,400 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_askari_3_fully_tiled_flat_available_for_sale_in_askari_3_near_mosque-50586990-8156-1.html,2026-03-30T16:20:32.272609
One Bed Non Furnished Luxury Apartment Available For Sale In Phase 7 Spring North Commercial,60 Lakh,"Bahria Spring North, Bahria Town Phase 7",Rawalpindi,560 sqft,1,1,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_spring_north_one_bed_non_furnished_luxury_apartment_available_for_sale_in_phase_7_spring_north_commercial-49133646-8322-1.html,2026-03-30T16:20:32.287044
Appartment For Sale Very Reasonable Price,75 Lakh,"Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8",Rawalpindi,"1,200 sqft",2,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_2_appartment_for_sale_very_reasonable_price-53217619-8207-1.html,2026-03-30T16:20:32.301456
2 Bed Apartment For Sale Size 964 Sq Ft,70 Lakh,"Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8",Rawalpindi,964 sqft,2,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_sector_e-1_2_bed_apartment_for_sale_size_964_sq_ft-52879619-8360-1.html,2026-03-30T16:20:32.315476
Furnished Studio Apartment For Sale In Bahria Heights 2,85 Lakh,"Bahria Heights, Bahria Town Rawalpindi",Rawalpindi,575 sqft,,1,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_furnished_studio_apartment_for_sale_in_bahria_heights_2-42666053-8506-1.html,2026-03-30T16:20:32.328868
Bahria Heights 1 Extension Block D 1 Bedroom Semi Furnished Apartment Available For Sale Bahria Town Rawalpindi Islamabad,1.75 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"1,118 sqft",1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_bahria_heights_1_extension_block_d_1_bedroom_semi_furnished_apartment_available_for_sale_bahria_town_rawalpindi_islamabad-37843085-12199-1.html,2026-03-30T16:20:32.343507
Brand New Fully Furnished Flat For Sale In Bahria Heights 1 Extension,1.3 Crore,"Bahria Town Phase 1, Bahria Town Rawalpindi",Rawalpindi,814 sqft,1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_brand_new_fully_furnished_flat_for_sale_in_bahria_heights_1_extension-20020083-3033-1.html,2026-03-30T16:20:32.358422
Two Bedroom Apartment For Sale In Bahria Height 1 Extension Bahria Town Phase 1,2.4 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"1,200 sqft",2,3,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_two_bedroom_apartment_for_sale_in_bahria_height_1_extension_bahria_town_phase_1-42283014-12199-1.html,2026-03-30T16:20:32.373536
1 Bedroom Non FURNSHED Apartment For Sale In Heights One Extension Phase 1 Bahria Town,1.25 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,814 sqft,1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_1_bedroom_non_furnshed_apartment_for_sale_in_heights_one_extension_phase_1_bahria_town-44285930-12199-1.html,2026-03-30T16:20:32.388185
One Bedroom Fully Furnished Flat For Sale In Bahria Height 2 Extension 2 Bahria Town Phase 4,1.75 Crore,"Bahria Heights, Bahria Town Rawalpindi",Rawalpindi,"1,140 sqft",1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_one_bedroom_fully_furnished_flat_for_sale_in_bahria_height_2_extension_2_bahria_town_phase_4-44110914-8506-1.html,2026-03-30T16:20:32.404255
Semi Furnished Two Bedroom Flat For Sale In Bahria Height 1 Club Building Bahria Town Phase 1,3.2 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"1,800 sqft",2,3,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_semi_furnished_two_bedroom_flat_for_sale_in_bahria_height_1_club_building_bahria_town_phase_1-42551460-12199-1.html,2026-03-30T16:20:32.419823
Beautifully Constructed On Excellent Location Flat Is Available For Sale In Bahria Heights 1 Parking plaza,3.35 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"1,500 sqft",2,3,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_beautifully_constructed_on_excellent_location_flat_is_available_for_sale_in_bahria_heights_1_parking_plaza-51407588-12199-1.html,2026-03-30T16:20:32.434445
Brand New Full Furnished Studio Apartment For Sale In Bahria Height 1 Phase 1,85 Lakh,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,440 sqft,,,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_brand_new_full_furnished_studio_apartment_for_sale_in_bahria_height_1_phase_1-48712338-12199-1.html,2026-03-30T16:20:35.894594
Full Furnished One Bedroom Flat Available For Sale In Bahria Height 3 Phase 4,1.2 Crore,"Bahria Heights, Bahria Town Rawalpindi",Rawalpindi,753 sqft,1,1,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_full_furnished_one_bedroom_flat_available_for_sale_in_bahria_height_3_phase_4-47195686-8506-1.html,2026-03-30T16:20:35.924401
Full Furnished Two Bedroom Flat For Sale In Bahria Height 1 Ext Block A Bahria Town Phase 1,3.2 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"2,100 sqft",2,3,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_full_furnished_two_bedroom_flat_for_sale_in_bahria_height_1_ext_block_a_bahria_town_phase_1-45479771-12199-1.html,2026-03-30T16:20:35.939431
Best Opportunity For Investors (Rental Income) - 1 Bed Flat With Consistent Rental Income By PC (Hotel One) Is For Sale In Saddar Rawalpindi,1.8 Crore,"Saddar, Rawalpindi",Rawalpindi,525 sqft,1,1,Flat,Added: 5 days ago,https://www.zameen.com/Property/rawalpindi_saddar_best_opportunity_for_investors_rental_income_-_1_bed_flat_with_consistent_rental_income_by_pc_hotel_one_is_for_sale_in_saddar_rawalpindi-52874309-717-1.html,2026-03-30T16:20:35.954455
Executive Block Ground Floor Apartment For Sale,63 Lakh,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,795 sqft,2,1,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_3_executive_block_ground_floor_apartment_for_sale-53849695-8224-1.html,2026-03-30T16:20:35.970258
For Sale Two beds Apartment Rental Value 28000 Ideal location In front of TMUC University,48 Lakh,"Bahria Spring North, Bahria Town Phase 7",Rawalpindi,600 sqft,2,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_spring_north_for_sale_two_beds_apartment_rental_value_28000_ideal_location_in_front_of_tmuc_university-51437891-8322-1.html,2026-03-30T16:20:35.985074
Investor Price Brand New Apartment For Sale In Phase 8,1.2 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,904 sqft,2,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_investor_price_brand_new_apartment_for_sale_in_phase_8-53920030-3048-1.html,2026-03-30T16:20:35.999558
Two Bed Apartment For Sale,1.35 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,870 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_two_bed_apartment_for_sale-53739893-3048-1.html,2026-03-30T16:20:36.057134
Fully Furnished Apartment For Sale 2nd Floor Prime Location 2.10 Crore,2.1 Crore,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,"1,133 sqft",2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_fully_furnished_apartment_for_sale_2nd_floor_prime_location_2_10_crore-53876735-3067-1.html,2026-03-30T16:20:36.078985
