title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
Taj Residencia 5 Marla Lily Block [FRESH BOOKING},77.5 Lakh,"Taj Residencia - Lily Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_lily_block_taj_residencia_5_marla_lily_block_fresh_booking-53656193-18996-2.html,2026-03-30T16:37:17.091083
Taj Residencia Tulip Block 10 Marla Plot For Sale,1.35 Crore,"Taj Residencia - Tulip Block, Taj Residencia",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_tulip_block_taj_residencia_tulip_block_10_marla_plot_for_sale-53628491-19000-2.html,2026-03-30T16:37:17.103877
Taj Residencia Gardenia Block 5 Marla Plot For Sale,84 Lakh,"Taj Residencia - Gardenia Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_gardenia_block_taj_residencia_gardenia_block_5_marla_plot_for_sale-53938093-18992-2.html,2026-03-30T16:37:17.118592
Taj Residencia Tulip Block 10 Marla Plot For Sale (51N),1.35 Crore,"Taj Residencia - Rose Block, Taj Residencia",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_rose_block_taj_residencia_tulip_block_10_marla_plot_for_sale_51n-53938082-18999-2.html,2026-03-30T16:37:17.130928
Taj Residencia Gardenia Block 5 Marla Plot For Sale,81 Lakh,"Taj Residencia - Gardenia Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_gardenia_block_taj_residencia_gardenia_block_5_marla_plot_for_sale-53628138-18992-2.html,2026-03-30T16:37:17.143172
Taj Residencia Gardenia Block 10 Marla Plot Available For Sale,1.41 Crore,"Taj Residencia - Gardenia Block, Taj Residencia",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_gardenia_block_taj_residencia_gardenia_block_10_marla_plot_available_for_sale-53628043-18992-2.html,2026-03-30T16:37:17.198086
Taj Residencia Lily Block 5 Marla Plot For Sale,76 Lakh,"Taj Residencia - Lily Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_lily_block_taj_residencia_lily_block_5_marla_plot_for_sale-53670591-18996-2.html,2026-03-30T16:37:17.211489
Taj Residencia Installment Plots Available Easy Monthly Installments,35 Lakh,"Taj Residencia, Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_taj_residencia_taj_residencia_installment_plots_available_easy_monthly_installments-53734590-11491-2.html,2026-03-30T16:37:17.224441
"Hot Deal! 5 Marla Plot for Sale in Lily Extension, Taj Residencia Islamabad",77 Lakh,"Taj Residencia - Lily Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_lily_block_hot_deal_5_marla_plot_for_sale_in_lily_extension_taj_residencia_islamabad-53734581-18996-2.html,2026-03-30T16:37:17.279981
Taj Residencia 5 Marla 25x50 Lily Block On-Ground Plot Available Category corner,79.5 Lakh,"Taj Residencia - Lily Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_lily_block_taj_residencia_5_marla_25x50_lily_block_on-ground_plot_available_category_corner-53935887-18996-2.html,2026-03-30T16:37:17.292541
Taj Residencia 5 Marla 25x50 Gardenia Block Possession Plot,83 Lakh,"Taj Residencia - Gardenia Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_gardenia_block_taj_residencia_5_marla_25x50_gardenia_block_possession_plot-53935860-18992-2.html,2026-03-30T16:37:17.307435
"1485 M Block Excellent Location Bahria Town Phase 8 - Block M, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi, Punjab",90 Lakh,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_m_1485_m_block_excellent_location_bahria_town_phase_8_-_block_m_bahria_town_phase_8_bahria_town_rawalpindi_rawalpindi_punjab-53983578-3062-2.html,2026-03-30T16:37:17.319533
6 Marla Plot For Sale Near Attock Petrol Pump Range Road.,1.5 Crore,"Range Road, Rawalpindi",Rawalpindi,6 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_range_road_6_marla_plot_for_sale_near_attock_petrol_pump_range_road-53832380-8129-2.html,2026-03-30T16:37:17.331947
K-BLOCK CORNER Plot 10 Marla For Sale,65 Lakh,"Bahria Town Phase 8 - Block K, Bahria Town Phase 8",Rawalpindi,10 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_k_k-block_corner_plot_10_marla_for_sale-53622504-3060-2.html,2026-03-30T16:37:17.343945
Rose Garden Zone 2 5 Marla Plot For Sale,39.5 Lakh,"Rose Garden Zone 2, Rose Garden",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/rose_garden_rose_garden_zone_2_rose_garden_zone_2_5_marla_plot_for_sale-53752628-20315-2.html,2026-03-30T16:37:17.356125
ROSE GARDEN ZONE 1 5 Marla Plot For Sale,45.5 Lakh,"Rose Garden, Bahria Town Phase 8",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/bahria_town_phase_8_rose_garden_rose_garden_zone_1_5_marla_plot_for_sale-53621818-12363-2.html,2026-03-30T16:37:17.372853
20 Kanal Land available for Sale near Rawalpindi Ring Road & DHA Phase 4 River View,7 Crore,"Adiala Road, Rawalpindi",Rawalpindi,20 Kanal,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/rawalpindi_adiala_road_20_kanal_land_available_for_sale_near_rawalpindi_ring_road_dha_phase_4_river_view-53859180-478-2.html,2026-03-30T16:37:17.385349
Residential Plot Available For Sale In Al Haram City,1.2 Crore,"Chakri Road, Rawalpindi",Rawalpindi,1.5 Kanal,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/rawalpindi_chakri_road_residential_plot_available_for_sale_in_al_haram_city-53715869-467-2.html,2026-03-30T16:37:17.397753
5 Marla Residential Plot Available For Sale In Kalyal Road Dhamyal.,20 Lakh,"Kalyal Road, Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/rawalpindi_kalyal_road_5_marla_residential_plot_available_for_sale_in_kalyal_road_dhamyal-53277122-11583-2.html,2026-03-30T16:37:17.410225
1 Kanal Hight location plot for sale,3.7 Crore,"Bahria Hills, Bahria Town Phase 8",Rawalpindi,1 Kanal,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_hills_1_kanal_hight_location_plot_for_sale-53990535-9946-2.html,2026-03-30T16:37:17.422433
immediately sale,25 Lakh,"Adiala Road, Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/rawalpindi_adiala_road_immediately_sale-53990514-478-2.html,2026-03-30T16:37:17.434788
5 Marla Possession Able Plot For Sale,84 Lakh,"Taj Residencia - Gardenia Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_gardenia_block_5_marla_possession_able_plot_for_sale-52387826-18992-2.html,2026-03-30T16:37:20.735400
14 Marla Plot Available,95 Lakh,"Taj Residencia, Rawalpindi",Rawalpindi,14 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_taj_residencia_14_marla_plot_available-53091685-11491-2.html,2026-03-30T16:37:20.758240
5 Marla Posesionable Plot For Sale,77 Lakh,"Taj Residencia - Lily Block, Taj Residencia",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_lily_block_5_marla_posesionable_plot_for_sale-52705795-18996-2.html,2026-03-30T16:37:20.770799
10 Marla Possession Plot For Sale,1 Crore,"Taj Residencia, Rawalpindi",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_taj_residencia_10_marla_possession_plot_for_sale-52768584-11491-2.html,2026-03-30T16:37:20.783454
5 Marla Plot Available Daffodils,56.5 Lakh,"Taj Residencia, Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_taj_residencia_5_marla_plot_available_daffodils-52837621-11491-2.html,2026-03-30T16:37:20.795788
5 Marla Possession Able Plot For Sale,68 Lakh,"Taj Residencia, Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_taj_residencia_5_marla_possession_able_plot_for_sale-52916662-11491-2.html,2026-03-30T16:37:20.809834
8 Marla Possession able Plot For Sale,80 Lakh,"Taj Residencia - Daffodils Block, Taj Residencia",Rawalpindi,8 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_daffodils_block_8_marla_possession_able_plot_for_sale-53368973-18990-2.html,2026-03-30T16:37:20.822177
G Block Corner 6 Marla Residential Plot,1.08 Crore,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,6 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_g_block_corner_6_marla_residential_plot-52338331-9155-2.html,2026-03-30T16:37:20.834098
Very Beautiful Plot For Sale,1.25 Crore,"Punjab Government Servant Housing Foundation (PGSHF), Rawalpindi",Rawalpindi,1 Kanal,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_punjab_government_servant_housing_foundation_pgshf_very_beautiful_plot_for_sale-53686989-10424-2.html,2026-03-30T16:37:20.845966
Plot For Sale With A Beautiful Location,85 Lakh,"Punjab Government Servant Housing Foundation (PGSHF), Rawalpindi",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_punjab_government_servant_housing_foundation_pgshf_plot_for_sale_with_a_beautiful_location-53831756-10424-2.html,2026-03-30T16:37:20.903107
Very Beautiful Plot For Sale,72 Lakh,"Punjab Government Servant Housing Foundation (PGSHF), Rawalpindi",Rawalpindi,7 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_punjab_government_servant_housing_foundation_pgshf_very_beautiful_plot_for_sale-53687012-10424-2.html,2026-03-30T16:37:20.952336
Very Beautiful Residential Plot For Sale,65 Lakh,"Punjab Government Servant Housing Foundation (PGSHF), Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_punjab_government_servant_housing_foundation_pgshf_very_beautiful_residential_plot_for_sale-53687002-10424-2.html,2026-03-30T16:37:20.976297
5 Marla Corner Plot open Transfer,55 Lakh,"Bahria Town Phase 8 - Block N, Bahria Town Phase 8",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_n_5_marla_corner_plot_open_transfer-52829095-3063-2.html,2026-03-30T16:37:20.992330
Waliyat Homes Near By Scheme 3 Commercial,80 Lakh,"Walait Homes, Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/rawalpindi_walait_homes_waliyat_homes_near_by_scheme_3_commercial-53978222-722-2.html,2026-03-30T16:37:21.004544
1148 F1 14 Marla Plot Bahria Town For Sale,1.25 Crore,"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,14 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_sector_f-1_1148_f1_14_marla_plot_bahria_town_for_sale-52655812-3095-2.html,2026-03-30T16:37:21.016830
"Plot#38 Solid Land , Extraland In Intellectual Cillage",5.5 Crore,"Bahria Intellectual Village, Bahria Town Rawalpindi",Rawalpindi,1.2 Kanal,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_intellectual_village_plot_38_solid_land_extraland_in_intellectual_cillage-52690947-8256-2.html,2026-03-30T16:37:21.028888
Park Facing 14 Marla Plot#1344c In Sector E For Sale,1.45 Crore,"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,14 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_e_park_facing_14_marla_plot_1344c_in_sector_e_for_sale-52887317-3053-2.html,2026-03-30T16:37:21.041458
Residential plots available for sale in Aslam shaheed road.,1.3 Crore,"Aslam Shaheed Road, Rawalpindi",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/rawalpindi_aslam_shaheed_road_residential_plots_available_for_sale_in_aslam_shaheed_road-53990508-12428-2.html,2026-03-30T16:37:21.053347
Blue World City 10 Marla General Block All Dues Clear Sector 18 Plot File For Sale,9.5 Lakh,"Blue World City, Chakri Road",Rawalpindi,10 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_blue_world_city_10_marla_general_block_all_dues_clear_sector_18_plot_file_for_sale-52608668-11768-2.html,2026-03-30T16:37:21.065333
5 Marla Top Location Plot File For Sale In Blue World City Rawalpindi,6 Lakh,"Blue World City, Chakri Road",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_5_marla_top_location_plot_file_for_sale_in_blue_world_city_rawalpindi-52609185-11768-2.html,2026-03-30T16:37:21.077231
5 Marla Blue World City Plot File For Sale,7 Lakh,"Blue World City, Chakri Road",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_5_marla_blue_world_city_plot_file_for_sale-53774092-11768-2.html,2026-03-30T16:37:21.089350
Blue World City Down Town Block A,31 Lakh,"Blue World City, Chakri Road",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_blue_world_city_down_town_block_a-53774213-11768-2.html,2026-03-30T16:37:21.101479
5 Marla Plot Down Town Sector A Blue World City Islamabad,31 Lakh,"Blue World City, Chakri Road",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_5_marla_plot_down_town_sector_a_blue_world_city_islamabad-53806985-11768-2.html,2026-03-30T16:37:21.113678
Blue World City 4.5 Marla Plot On Installments,16.6 Lakh,"Blue World City, Chakri Road",Rawalpindi,4.5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_blue_world_city_4_5_marla_plot_on_installments-53783782-11768-2.html,2026-03-30T16:37:21.126203
5 Marla Commerical Plot Down Town Blue World City Islamabad,1.47 Crore,"Blue World City, Chakri Road",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_5_marla_commerical_plot_down_town_blue_world_city_islamabad-53783789-11768-2.html,2026-03-30T16:37:21.139050
Plot No 116 Phase 2 1 Kanal,5.7 Crore,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,1 Kanal,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_plot_no_116_phase_2_1_kanal-52906567-3035-2.html,2026-03-30T16:37:24.560156
142 G Block Corner Plot For Sale,99 Lakh,"Bahria Town Phase 8 - Block G, Bahria Town Phase 8",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_g_142_g_block_corner_plot_for_sale-53232338-3055-2.html,2026-03-30T16:37:24.586900
"16 Marla Extraland Paid,Main Boulevard Plot In Bahria Town.",1.65 Crore,"Bahria Town Phase 8 - Block B, Bahria Town Phase 8",Rawalpindi,16 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_b_16_marla_extraland_paid_main_boulevard_plot_in_bahria_town-53733363-3050-2.html,2026-03-30T16:37:24.599182
Plot#1258 Ph3 100% Solid Land,2.6 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_plot_1258_ph3_100_solid_land-53910256-3036-2.html,2026-03-30T16:37:24.612660
987 F2 Solid Land Level Plot,67 Lakh,"Bahria Town Phase 8 - Sector F-2, Bahria Town Phase 8",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_sector_f-2_987_f2_solid_land_level_plot-53921137-8250-2.html,2026-03-30T16:37:24.625862
Commercial Plot In Bahria Square Commercial Sized 5 Marla Is Available,2.8 Crore,"Bahria Square Commercial, Bahria Town Phase 7",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_square_commercial_commercial_plot_in_bahria_square_commercial_sized_5_marla_is_available-53740528-14537-2.html,2026-03-30T16:37:24.638317
8 Marla Commercial Plot Available For Sale In Block C,2.8 Crore,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,8 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_c_8_marla_commercial_plot_available_for_sale_in_block_c-53782360-3051-2.html,2026-03-30T16:37:24.652460
5 Marla Commercial Plot For Sale In Bahria Town Rawalpindi Phase 8business District,7.5 Crore,"Bahria Business District, Bahria Town Phase 8",Rawalpindi,5 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_business_district_5_marla_commercial_plot_for_sale_in_bahria_town_rawalpindi_phase_8business_district-53980409-9033-2.html,2026-03-30T16:37:24.665021
1 Kanal Plot For Sale In Bahria Town Phase 8 Sector P,1.85 Crore,"Bahria Town Phase 8 - Block P, Bahria Town Phase 8",Rawalpindi,1 Kanal,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_p_1_kanal_plot_for_sale_in_bahria_town_phase_8_sector_p-53806706-3065-2.html,2026-03-30T16:37:24.677173
10 Marla Residential Plot solid land Good Location,1.6 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,10 Marla,,,Plot,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_10_marla_residential_plot_solid_land_good_location-53949626-3047-2.html,2026-03-30T16:37:24.773815
1 Kanal Plot On Prime Location Of Sector A Bahria Town Phase 8,1.65 Crore,"Bahria Town Phase 8 - Block A, Bahria Town Phase 8",Rawalpindi,1 Kanal,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_a_1_kanal_plot_on_prime_location_of_sector_a_bahria_town_phase_8-52060183-3049-2.html,2026-03-30T16:37:24.788493
10 Marla Solid Land Plot For Sale,1.95 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,10 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_10_marla_solid_land_plot_for_sale-53980334-3047-2.html,2026-03-30T16:37:24.800949
10 Marla Boulevard Corner Park Face Plot | Bahria Town Phase 8 | Open Transfer | No Transfer,65 Lakh,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,10 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_c_10_marla_boulevard_corner_park_face_plot_bahria_town_phase_8_open_transfer_no_transfer-53973043-3051-2.html,2026-03-30T16:37:24.819277
Main Blvd Corner Plot Prime Location Plot + Extra Land Paid Bahria Hamlet Phase 8,3.2 Crore,"Bahria Hamlet, Bahria Town Phase 8",Rawalpindi,1.5 Kanal,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_hamlet_main_blvd_corner_plot_prime_location_plot_extra_land_paid_bahria_hamlet_phase_8-53701674-10354-2.html,2026-03-30T16:37:24.831777
"5 Marla Commercial Plot for Sale Midway Commercial, Road B",3.5 Crore,"Midway Commercial, Bahria Town Phase 7",Rawalpindi,5 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_7_midway_commercial_5_marla_commercial_plot_for_sale_midway_commercial_road_b-53716331-9035-2.html,2026-03-30T16:37:24.844517
"7 Marla Boulevard Back Plot For Sale Ali Block, Safari Valley, Phase 8 Bahria Town Rawalpindi",1.05 Crore,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,7 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_7_marla_boulevard_back_plot_for_sale_ali_block_safari_valley_phase_8_bahria_town_rawalpindi-53658520-3070-2.html,2026-03-30T16:37:24.856579
Prime 7 Marla Plot For Sale In Abu Baker Block Safari Valley Bahria Town Rawalpindi,90 Lakh,"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,7 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_abu_bakar_block_prime_7_marla_plot_for_sale_in_abu_baker_block_safari_valley_bahria_town_rawalpindi-53658483-3069-2.html,2026-03-30T16:37:24.868724
Blue World City Down Town Sector A 5 Marla Plot On Installments,31 Lakh,"Blue World City, Chakri Road",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_blue_world_city_down_town_sector_a_5_marla_plot_on_installments-53806955-11768-2.html,2026-03-30T16:37:24.880843
10 Marla Plot In Blue World City Down Town Sector A (Near Gate 1),58.5 Lakh,"Blue World City, Chakri Road",Rawalpindi,10 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_10_marla_plot_in_blue_world_city_down_town_sector_a_near_gate_1-53806965-11768-2.html,2026-03-30T16:37:24.892972
5 Marla Plot Blue World City Down Town,28 Lakh,"Blue World City, Chakri Road",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/chakri_road_blue_world_city_5_marla_plot_blue_world_city_down_town-53662638-11768-2.html,2026-03-30T16:37:24.904981
Spacious Residential Plot Is Available In Taj Residencia - Gardenia Block For Sale,76 Lakh,"Taj Residencia - Gardenia Block, Taj Residencia",Rawalpindi,5.6 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/taj_residencia_taj_residencia_-_gardenia_block_spacious_residential_plot_is_available_in_taj_residencia_-_gardenia_block_for_sale-53743356-18992-2.html,2026-03-30T16:37:24.917118
5 Marla Plot In Mini Extension 2 Bahria Town Phase 7,3.2 Crore,"Bahria Mini Commercial Center, Bahria Town Phase 7",Rawalpindi,5 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_mini_commercial_center_5_marla_plot_in_mini_extension_2_bahria_town_phase_7-53736922-9036-2.html,2026-03-30T16:37:24.929614
"1 Kanal Plot For Sale, With 1 Kanal Extra Land",4.5 Crore,"Shifa Cooperative Housing Society, Rawalpindi",Rawalpindi,1 Kanal,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/rawalpindi_shifa_cooperative_housing_society_1_kanal_plot_for_sale_with_1_kanal_extra_land-53773052-16394-2.html,2026-03-30T16:37:24.942412
7 Marla Plot Usman Block Is Available For Sale In Bahria Town Phase 8 Rawalpindi,98 Lakh,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,7 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_usman_block_7_marla_plot_usman_block_is_available_for_sale_in_bahria_town_phase_8_rawalpindi-53723653-3068-2.html,2026-03-30T16:37:24.954634
10 Marla Plots On Installments Bahria Phase 8 Sector C (Prime Location),70 Lakh,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,10 Marla,,,Plot,Added: 1 day ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_c_10_marla_plots_on_installments_bahria_phase_8_sector_c_prime_location-53699921-3051-2.html,2026-03-30T16:37:24.967086
350 Sq. Yd Corner Plot + 77.8 Sq. Yd Extra Land (Paid) Bahria Greens Overseas Sector 2,1.85 Crore,"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,13 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_2_350_sq_yd_corner_plot_77_8_sq_yd_extra_land_paid_bahria_greens_overseas_sector_2-53658514-8301-2.html,2026-03-30T16:37:28.886419
"10 Marla Residential Plot For Sale Sector F2, Phase 8 Bahria Town Rawalpindi",1.1 Crore,"Bahria Town Phase 8 - Sector F-2, Bahria Town Phase 8",Rawalpindi,10 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_sector_f-2_10_marla_residential_plot_for_sale_sector_f2_phase_8_bahria_town_rawalpindi-53658507-8250-2.html,2026-03-30T16:37:28.900369
"8 Marla Boulevard Category Pair Plots For Sale Bilal Block (I Block), Phase 8 Bahria Town Rawalpindi",98 Lakh,"Bahria Town Phase 8 - Block I, Bahria Town Phase 8",Rawalpindi,8 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_i_8_marla_boulevard_category_pair_plots_for_sale_bilal_block_i_block_phase_8_bahria_town_rawalpindi-53658499-3057-2.html,2026-03-30T16:37:28.912754
Main Service Road Plot For Sale Media Town Block B,3.75 Crore,"Media Town, Rawalpindi",Rawalpindi,10 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/rawalpindi_media_town_main_service_road_plot_for_sale_media_town_block_b-53565023-8157-2.html,2026-03-30T16:37:28.934591
1148 17 Marla Plot With 7 Marla B Category,1.8 Crore,"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,17 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_6_1148_17_marla_plot_with_7_marla_b_category-53978853-8305-2.html,2026-03-30T16:37:28.946876
Prime Location Plot with Extra Land A category constructable paid for Sale in Sector I Phase 8 Bahria Town Islamabad.,1.15 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,13 Marla,,,Plot,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_prime_location_plot_with_extra_land_a_category_constructable_paid_for_sale_in_sector_i_phase_8_bahria_town_islamabad-53227654-3048-2.html,2026-03-30T16:37:28.960951
